video_id,split
10382,train
10383,train
10384,train
10385,train
10386,train
10387,val
10388,train
10389,train
10390,train
10391,train
10392,train
10393,train
10394,val
10395,train
10396,train
10397,train
10398,train
10399,train
10400,train
10401,train
10402,train
10403,train
10404,train
10405,train
10406,train
10407,train
10408,val
10409,train
10410,val
10411,train
10412,train
10413,train
10414,train
10415,val
10416,train
10417,train
10418,test
10419,train
10420,test
10421,train
10422,train
10423,train
10424,train
10425,train
10426,train
10427,train
10428,train
10429,train
10430,train
10431,train
10432,train
10433,train
10434,train
10435,train
10436,train
10437,train
10438,train
10439,train
10440,train
10441,train
10442,train
10443,train
10444,train
10445,train
10446,val
10447,train
10448,train
10449,train
10450,train
10451,train
10452,val
10453,train
10454,val
10455,train
10456,train
10457,val
10458,train
10459,train
10460,train
10461,train
10462,test
10463,train
10464,train
10465,val
10466,train
10467,train
10468,train
10469,val
10470,train
10471,train
10472,train
10473,train
10474,train
10475,test
10476,train
10477,train
10478,train
10479,train
10480,val
10481,train
10482,train
10483,train
10484,train
10485,val
10486,train
10487,train
10488,train
10489,test
10490,train
10491,train
10492,train
10493,train
10494,train
10495,test
10496,train
10497,test
10498,test
10499,val
10500,train
10501,train
10502,train
10503,train
10504,test
10505,train
10506,test
10507,val
10508,train
10509,train
10510,train
10511,val
10512,val
10513,train
10514,train
10515,train
10516,train
10517,test
10518,train
10519,test
10520,train
10521,test
10522,train
10523,train
10524,train
10525,val
10526,train
10527,train
10528,train
10529,val
10530,train
10531,train
10532,train
10533,train
10534,val
10535,train
10536,train
10537,train
10538,test
10539,train
10540,train
10541,train
10542,train
10543,train
10544,train
10545,train
10546,train
10547,train
10548,train
10549,train
10550,train
10551,train
10552,val
10553,train
10554,train
10555,test
10556,test
10557,train
10558,train
10559,train
10560,train
10561,train
10562,val
10563,train
10564,train
10565,train
10566,train
10567,train
10568,train
10569,train
10570,val
10571,train
10572,test
10573,train
10574,train
10575,train
10576,train
10577,test
10578,train
10579,val
10580,train
10581,train
10582,train
10583,train
10584,train
10585,train
10586,train
10587,train
10588,test
10589,train
10590,train
10591,train
10592,train
10593,test
10594,train
10595,train
10596,train
10597,train
10598,train
10599,train
10600,test
10601,train
10602,train
10603,train
10604,train
10605,val
10606,train
10607,train
10608,train
10609,train
10610,train
10611,train
10612,train
10613,train
10614,test
10615,val
10616,train
10617,train
10618,test
10619,train
10620,train
10621,train
10622,train
10623,train
10624,train
10625,train
10626,train
10627,val
10628,train
10629,train
10630,train
10631,train
10632,train
10633,train
10634,train
10635,train
10636,train
10637,train
10638,train
10639,train
10640,train
10641,train
10642,train
10643,train
10644,val
10645,train
10646,train
10647,train
10648,test
10649,train
10650,train
10651,train
10652,test
10653,val
10654,val
10655,test
10656,train
10657,train
10658,train
10659,train
10660,val
10661,val
10662,train
10663,test
10664,train
10665,train
10666,train
10667,test
10668,train
10669,test
10670,train
10671,train
10672,train
10673,train
10674,test
10675,train
10676,train
10677,train
10678,train
10679,train
10680,train
10681,train
10682,train
10683,val
10684,train
10685,val
10686,train
10687,train
10688,train
10689,train
10690,train
10691,train
10692,train
10693,train
10694,train
10695,train
10696,train
10697,train
10698,train
10699,val
10700,test
10701,train
10702,train
10703,train
10704,train
10705,train
10706,val
10707,train
10708,train
10709,val
10710,train
10711,train
10712,test
10713,train
10714,train
10715,val
10716,train
10717,test
10718,train
10719,val
10720,train
10721,train
10722,train
10723,train
10724,train
10725,train
10726,train
10727,test
10728,test
10729,train
10730,train
10731,train
10732,train
10733,train
10734,train
10735,train
10736,train
10737,val
10738,train
10739,val
10740,val
10741,val
10742,val
10743,train
10744,train
10745,train
10746,test
10747,train
10748,train
10749,train
10750,train
10751,train
10752,train
10753,train
10754,train
10755,train
10756,train
10757,train
10758,train
10759,train
10760,train
10761,train
10762,train
10763,train
10764,train
10765,val
10766,train
10767,test
10768,train
10769,train
10770,train
10771,train
10772,test
10773,train
10774,train
10775,train
10776,train
10777,train
10778,train
10779,train
10780,train
10781,train
10782,test
10783,train
10784,train
10785,train
10786,test
10787,train
10788,test
10789,train
10790,train
10791,val
10792,train
10793,test
10794,train
10795,val
10796,train
10797,train
10798,train
10799,train
10800,train
10801,train
10802,val
10803,train
10804,train
10805,test
10806,train
10807,train
10808,train
10809,train
10810,train
10811,train
10812,test
10813,train
10814,train
10815,train
10816,train
10817,train
10818,train
10819,train
10820,test
10821,train
10822,train
10823,train
10824,val
10825,train
10826,val
10827,train
10828,train
10829,train
10830,train
10831,train
10832,train
10833,train
10834,test
10835,train
10836,train
10837,train
10838,train
10839,train
10840,train
10841,test
10842,train
10843,train
10844,train
10845,train
10846,train
10847,train
10848,val
10849,train
10850,val
10851,train
10852,train
10853,train
10854,train
10855,train
10856,train
10857,train
10858,val
10859,train
10860,train
10861,train
10862,train
10863,train
10864,train
10865,train
10866,train
10867,train
10868,train
10869,train
10870,train
10871,train
10872,test
10873,train
10874,train
10875,val
10876,val
10877,train
10878,val
10879,train
10880,train
10881,train
10882,train
10883,test
10884,test
10885,test
10886,train
10887,test
10888,train
10889,train
10890,train
10891,train
10892,train
10893,train
10894,train
10895,train
10896,train
10897,train
10898,train
10899,val
10900,train
10901,train
10902,train
10903,train
10904,train
10905,train
10906,train
10907,train
10908,train
10909,train
10910,train
10911,train
10912,train
10913,train
10914,val
10915,train
10916,train
10917,val
10918,train
10919,train
10920,train
10921,train
10922,train
10923,train
10924,train
10925,train
10926,val
10927,train
10928,train
10929,train
10930,test
10931,test
10932,test
10933,train
10934,val
10935,train
10936,test
10937,train
10938,train
10939,train
10940,train
10941,val
10942,train
10943,train
10944,train
10945,train
10946,train
10947,train
10948,train
10949,train
10950,train
10951,train
10952,val
10953,train
10954,train
10955,train
10956,train
10957,train
10958,train
10959,train
10960,val
10961,train
10962,test
10963,test
10964,train
10965,train
10966,val
10967,train
10968,train
10969,train
10970,train
10971,test
10972,train
10973,train
10974,train
10975,train
10976,train
10977,train
10978,train
10979,train
10980,train
10981,train
10982,train
10983,train
10984,train
10985,train
10986,train
10987,test
10988,train
10989,val
10990,train
10991,train
10992,train
10993,train
10994,train
10995,train
10996,train
10997,test
10998,train
10999,train
11000,test
11001,train
11002,test
11003,train
11004,train
11005,train
11006,val
11007,train
11008,test
11009,train
11010,train
11011,train
11012,train
11013,train
11014,val
11015,train
11016,train
11017,train
11018,train
11019,val
11020,train
11021,test
11022,val
11023,val
11024,test
11025,train
11026,test
11027,val
11028,train
11029,train
11030,train
11031,train
11032,test
11033,train
11034,test
11035,test
11036,train
11037,train
11038,train
11039,val
11040,train
11041,train
11042,train
11043,train
11044,train
11045,train
11046,train
11047,train
11048,train
11049,train
11050,val
11051,train
11052,train
11053,train
11054,train
11055,test
11056,train
11057,train
11058,train
11059,val
11060,train
11061,train
11062,train
11063,test
11064,train
11065,val
11066,val
11067,train
11068,train
11069,train
11070,val
11071,val
11072,train
11073,train
11074,val
11075,train
11076,train
11077,train
11078,train
11079,train
11080,train
11081,train
11082,train
11083,val
11084,train
11085,train
11086,val
11087,train
11088,train
11089,train
11090,train
11091,val
11092,train
11093,train
11094,train
11095,train
11096,train
11097,train
11098,train
11099,train
11100,train
11101,train
11102,train
11103,train
11104,train
11105,train
11106,train
11107,val
11108,train
11109,test
11110,train
11111,train
11112,train
11113,train
11114,train
11115,train
11116,test
11117,train
11118,test
11119,test
11120,train
11121,train
11122,train
11123,train
11124,test
11125,train
11126,train
11127,train
11128,train
11129,train
11130,train
11131,train
11132,train
11133,train
11134,test
11135,train
11136,train
11137,val
11138,train
11139,train
11140,train
11141,train
11142,train
11143,val
11144,train
11145,train
11146,val
11147,train
11148,val
11149,train
11150,val
11151,train
11152,test
11153,train
11154,train
11155,val
11156,train
11157,val
11158,val
11159,train
11160,train
11161,train
11162,val
11163,train
11164,train
11165,train
11166,train
11167,train
11168,train
11169,test
11170,test
11171,val
11172,train
11173,train
11174,train
11175,test
11176,train
11177,train
11178,train
11179,train
11180,train
11181,train
11182,train
11183,train
11184,train
11185,train
11186,train
11187,train
11188,train
11189,train
11190,test
11191,train
11192,train
11193,train
11194,train
11195,train
11196,val
11197,test
11198,train
11199,train
11200,val
11201,train
11202,train
11203,train
11204,test
11205,train
11206,train
11207,train
11208,train
11209,train
11210,train
11211,val
11212,val
11213,train
11214,train
11215,train
11216,train
11217,test
11218,train
11219,train
11220,train
11221,train
11222,train
11223,train
11224,train
11225,train
11226,train
11227,train
11228,train
11229,train
11230,train
11231,train
11232,train
11233,train
11234,train
11235,train
11236,train
11237,test
11238,train
11239,train
11240,train
11241,train
11242,train
11243,train
11244,train
11245,train
11246,train
11247,train
11248,train
11249,train
11250,test
11251,train
11252,train
11253,train
11254,train
11255,test
11256,train
11257,train
11258,train
11259,train
11260,train
11261,test
11262,train
11263,train
11264,train
11265,train
11266,train
11267,test
11268,train
11269,train
11270,train
11271,train
11272,train
11273,train
11274,train
11275,train
11276,train
11277,train
11278,train
11279,train
11280,val
11281,train
11282,val
11283,train
11284,val
11285,train
11286,val
11287,train
11288,train
11289,train
11290,train
11291,train
11292,train
11293,val
11294,train
11295,train
11296,train
11297,train
11298,train
11299,train
11300,train
11301,val
11302,train
11303,train
11304,train
11305,train
11306,train
11307,train
11308,train
11309,train
11310,train
11311,train
11312,train
11313,train
11314,val
11315,train
11316,train
11317,train
11318,train
11319,train
11320,train
11321,train
11322,val
11323,train
11324,train
11325,train
11326,val
11327,train
11328,train
11329,train
11330,test
11331,test
11332,val
11333,train
11334,test
11335,train
11336,train
11337,val
11338,train
11339,train
11340,train
11341,train
11342,train
11343,train
11344,train
11345,train
11346,test
11347,train
11348,train
11349,train
11350,train
11351,train
11352,train
11353,train
11354,train
11355,train
11356,train
11357,train
11358,train
11359,train
11360,val
11361,train
11362,val
11363,train
11364,train
11365,test
11366,train
11367,train
11368,train
11369,train
11370,val
11371,train
11372,train
11373,test
11374,train
11375,train
11376,test
11377,train
11378,train
11379,test
11380,train
11381,train
11382,train
11383,train
11384,train
11385,val
11386,train
11387,val
11388,train
11389,train
11390,train
11391,train
11392,train
11393,train
11394,test
11395,val
11396,train
11397,train
11398,train
11399,train
11400,train
11401,train
11402,val
11403,train
11404,train
11405,train
11406,test
11407,train
11408,val
11409,train
11410,train
11411,train
11412,train
11413,train
11414,test
11415,train
11416,train
11417,test
11418,train
11419,train
11420,test
11421,train
11422,train
11423,train
11424,train
11425,train
11426,test
11427,train
11428,train
11429,train
11430,train
11431,train
11432,val
11433,train
11434,train
11435,train
11436,train
11437,test
11438,train
11439,test
11440,train
11441,train
11442,train
11443,train
11444,train
11445,train
11446,train
11447,train
11448,test
11449,train
11450,train
11451,train
11452,val
11453,train
11454,train
11455,val
11456,train
11457,val
11458,train
11459,train
11460,val
11461,train
11462,train
11463,train
11464,test
11465,val
11466,train
11467,train
11468,train
11469,train
11470,train
11471,train
11472,train
11473,train
11474,train
11475,train
11476,train
11477,train
11478,test
11479,test
11480,train
11481,train
11482,train
11483,train
11484,train
11485,train
11486,train
11487,train
11488,train
11489,train
11490,train
11491,train
11492,train
11493,train
11494,train
11495,train
11496,train
11497,train
11498,train
11499,train
11500,train
11501,train
11502,train
11503,train
11504,train
11505,train
11506,train
11507,train
11508,train
11509,test
11510,train
11511,train
11512,test
11513,train
11514,test
11515,test
11516,train
11517,train
11518,train
11519,test
11520,train
11521,train
11522,train
11523,train
11524,train
11525,train
11526,train
11527,train
11528,train
11529,train
11530,train
11531,train
11532,train
11533,train
11534,train
11535,train
11536,train
11537,test
11538,train
11539,train
11540,train
11541,train
11542,train
11543,val
11544,train
11545,train
11546,val
11547,val
11548,train
11549,train
11550,train
11551,val
11552,train
11553,train
11554,train
11555,train
11556,train
11557,train
11558,train
11559,train
11560,train
11561,train
11562,train
11563,test
11564,train
11565,train
11566,train
11567,train
11568,val
11569,train
11570,train
11571,train
11572,train
11573,test
11574,train
11575,train
11576,train
11577,train
11578,train
11579,train
11580,train
11581,test
11582,train
11583,train
11584,train
11585,train
11586,train
11587,train
11588,train
11589,train
11590,train
11591,train
11592,train
11593,train
11594,train
11595,train
11596,train
11597,train
11598,val
11599,train
11600,train
11601,test
11602,train
11603,train
11604,train
11605,train
11606,test
11607,train
11608,train
11609,train
11610,train
11611,train
11612,val
11613,test
11614,train
11615,train
11616,val
11617,train
11618,train
11619,train
11620,val
11621,train
11622,train
11623,train
11624,train
11625,train
11626,train
11627,train
11628,train
11629,train
11630,train
11631,train
11632,train
11633,train
11634,val
11635,train
11636,train
11637,train
11638,val
11639,test
11640,train
11641,train
11642,train
11643,train
11644,train
11645,train
11646,train
11647,test
11648,train
11649,test
11650,train
11651,val
11652,val
11653,train
11654,train
11655,test
11656,train
11657,train
11658,val
11659,train
11660,train
11661,train
11662,train
11663,train
11664,train
11665,test
11666,train
11667,train
11668,test
11669,train
11670,train
11671,train
11672,train
11673,test
11674,train
11675,train
11676,train
11677,train
11678,train
11679,train
11680,test
11681,train
11682,train
11683,train
11684,train
11685,train
11686,train
11687,test
11688,train
11689,train
11690,train
11691,train
11692,test
11693,train
11694,train
11695,test
11696,train
11697,test
11698,train
11699,train
11700,train
11701,train
11702,train
11703,train
11704,train
11705,test
11706,train
11707,train
11708,test
11709,val
11710,val
11711,train
11712,train
11713,train
11714,test
11715,train
11716,train
11717,val
11718,train
11719,test
11720,val
11721,test
11722,test
11723,val
11724,train
11725,train
11726,train
11727,test
11728,train
11729,train
11730,train
11731,train
11732,val
11733,val
11734,val
11735,train
11736,train
11737,train
11738,train
11739,train
11740,train
11741,train
11742,train
11743,train
11744,train
11745,train
11746,train
11747,test
11748,train
11749,train
11750,train
11751,train
11752,train
11753,train
11754,train
11755,train
11756,train
11757,train
11758,train
11759,train
11760,train
11761,train
11762,val
11763,train
11764,train
11765,val
11766,train
11767,train
11768,train
11769,train
11770,train
11771,train
11772,val
11773,train
11774,train
11775,train
11776,train
11777,train
11778,test
11779,test
11780,val
11781,train
11782,train
11783,train
11784,test
11785,train
11786,test
11787,train
11788,val
11789,train
11790,train
11791,train
11792,train
11793,train
11794,train
11795,test
11796,train
11797,train
11798,val
11799,train
11800,train
11801,train
11802,train
11803,train
11804,test
11805,train
11806,val
11807,train
11808,train
11809,test
11810,train
11811,train
11812,train
11813,val
11814,train
11815,train
11816,train
11817,test
11818,train
11819,train
11820,train
11821,train
11822,val
11823,train
11824,train
11825,train
11826,train
11827,train
11828,train
11829,train
11830,train
11831,train
11832,train
11833,test
11834,test
11835,train
11836,train
11837,train
11838,train
11839,train
11840,test
11841,train
11842,train
11843,test
11844,test
11845,train
11846,val
11847,val
11848,train
11849,train
11850,train
11851,train
11852,train
11853,train
11854,train
11855,train
11856,train
11857,train
11858,train
11859,train
11860,train
11861,test
11862,train
11863,train
11864,train
11865,train
11866,test
11867,train
11868,train
11869,train
11870,train
11871,train
11872,train
11873,train
11874,train
11875,train
11876,train
11877,train
11878,train
11879,test
11880,val
11881,train
11882,train
11883,train
11884,train
11885,train
11886,train
11887,train
11888,train
11889,test
11890,train
11891,test
11892,train
11893,val
11894,train
11895,train
11896,train
11897,train
11898,train
11899,train
11900,train
11901,train
11902,train
11903,test
11904,train
11905,train
11906,train
11907,train
11908,train
11909,train
11910,train
11911,train
11912,train
11913,train
11914,train
11915,val
11916,train
11917,test
11918,train
11919,train
11920,train
11921,train
11922,train
11923,train
11924,test
11925,train
11926,test
11927,train
11928,test
11929,train
11930,train
11931,val
11932,train
11933,train
11934,train
11935,train
11936,train
11937,train
11938,train
11939,train
11940,train
11941,train
11942,train
11943,train
11944,train
11945,test
11946,train
11947,train
11948,train
11949,train
11950,train
11951,train
11952,train
11953,test
11954,train
11955,train
11956,train
11957,train
11958,train
11959,train
11960,train
11961,train
11962,train
11963,train
11964,train
11965,test
11966,train
11967,test
11968,train
11969,train
11970,train
11971,train
11972,train
11973,val
11974,train
11975,train
11976,test
11977,train
11978,train
11979,test
11980,val
11981,train
11982,train
11983,train
11984,train
11985,train
11986,train
11987,train
11988,train
11989,train
11990,train
11991,val
11992,train
11993,train
11994,train
11995,train
11996,train
11997,test
11998,train
11999,test
12000,train
12001,train
12002,train
12003,train
12004,train
12005,train
12006,train
12007,train
12008,train
12009,train
12010,train
12011,train
12012,train
12013,train
12014,val
12015,test
12016,train
12017,train
12018,train
12019,train
12020,train
12021,val
12022,train
12023,train
12024,train
12025,train
12026,train
12027,val
12028,train
12029,train
12030,test
12031,train
12032,train
12033,val
12034,train
12035,train
12036,train
12037,train
12038,train
12039,train
12040,train
12041,val
12042,train
12043,test
12044,train
12045,train
12046,test
12047,train
12048,train
12049,train
12050,train
12051,val
12052,train
12053,val
12054,train
12055,val
12056,train
12057,train
12058,test
12059,train
12060,train
12061,train
12062,train
12063,train
12064,train
12065,train
12066,train
12067,val
12068,train
12069,train
12070,train
12071,val
12072,train
12073,val
12074,train
12075,train
12076,train
12077,train
12078,train
12079,train
12080,train
12081,train
12082,train
12083,train
12084,val
12085,train
12086,val
12087,train
12088,train
12089,val
12090,train
12091,train
12092,train
12093,train
12094,train
12095,val
12096,train
12097,test
12098,train
12099,train
12100,train
12101,val
12102,test
12103,train
12104,train
12105,train
12106,train
12107,train
12108,train
12109,train
12110,train
12111,train
12112,test
12113,train
12114,train
12115,train
12116,test
12117,train
12118,train
12119,train
12120,train
12121,train
12122,train
12123,train
12124,train
12125,train
12126,train
12127,train
12128,train
12129,train
12130,val
12131,val
12132,train
12133,train
12134,val
12135,train
12136,train
12137,test
12138,train
12139,val
12140,train
12141,test
12142,train
12143,val
12144,train
12145,train
12146,train
12147,train
12148,test
12149,train
12150,train
12151,val
12152,train
12153,train
12154,train
12155,train
12156,test
12157,train
12158,train
12159,train
12160,train
12161,train
12162,train
12163,train
12164,train
12165,val
12166,train
12167,train
12168,train
12169,train
12170,train
12171,train
12172,train
12173,train
12174,train
12175,train
12176,train
12177,train
12178,train
12179,train
12180,val
12181,train
12182,val
12183,train
12184,train
12185,train
12186,train
12187,test
12188,train
12189,train
12190,train
12191,train
12192,train
12193,train
12194,train
12195,test
12196,train
12197,train
12198,val
12199,train
12200,train
12201,val
12202,train
12203,val
12204,train
12205,train
12206,train
12207,train
12208,train
12209,train
12210,train
12211,train
12212,train
12213,train
12214,train
12215,train
12216,train
12217,test
12218,train
12219,train
12220,train
12221,train
12222,train
12223,val
12224,train
12225,train
12226,train
12227,train
12228,train
12229,val
12230,train
12231,train
12232,train
12233,test
12234,train
12235,train
12236,val
12237,train
12238,train
12239,train
12240,train
12241,val
12242,test
12243,train
12244,train
12245,train
12246,train
12247,test
12248,train
12249,val
12250,train
12251,train
12252,train
12253,train
12254,train
12255,train
12256,train
12257,train
12258,train
12259,train
12260,val
12261,train
12262,train
12263,train
12264,train
12265,train
12266,train
12267,train
12268,train
12269,train
12270,train
12271,train
12272,train
12273,val
12274,train
12275,train
12276,train
12277,val
12278,train
12279,train
12280,test
12281,train
12282,val
12283,val
12284,val
12285,train
12286,train
12287,train
12288,train
12289,train
12290,train
12291,train
12292,train
12293,train
12294,train
12295,val
12296,train
12297,train
12298,train
12299,train
12300,test
12301,train
12302,test
12303,train
12304,train
12305,test
12306,train
12307,train
12308,train
12309,train
12310,train
12311,train
12312,train
12313,val
12314,train
12315,train
12316,train
12317,train
12318,train
12319,train
12320,train
12321,train
12322,train
12323,train
12324,train
12325,train
12326,train
12327,train
12328,train
12329,val
12330,train
12331,train
12332,train
12333,val
12334,train
12335,train
12336,train
12337,train
12338,train
12339,train
12340,train
12341,train
12342,train
12343,val
12344,train
12345,val
12346,train
12347,train
12348,test
12349,test
12350,train
12351,train
12352,train
12353,train
12354,train
12355,train
12356,val
12357,train
12358,train
12359,val
12360,train
12361,train
12362,train
12363,train
12364,train
12365,train
12366,test
12367,train
12368,train
12369,train
12370,train
12371,val
12372,train
12373,train
12374,train
12375,train
12376,train
12377,train
12378,train
12379,train
12380,train
12381,train
12382,train
12383,train
12384,train
12385,train
12386,train
12387,train
12388,train
12389,train
12390,train
12391,val
12392,train
12393,val
12394,train
12395,test
12396,test
12397,val
12398,train
12399,train
12400,train
12401,train
12402,train
12403,train
12404,train
12405,train
12406,train
12407,train
12408,train
12409,train
12410,train
12411,val
12412,train
12413,train
12414,train
12415,test
12416,train
12417,train
12418,train
12419,train
12420,train
12421,train
12422,train
12423,val
12424,train
12425,train
12426,train
12427,train
12428,train
12429,train
12430,train
12431,train
12432,test
12433,train
12434,train
12435,train
12436,train
12437,train
12438,train
12439,train
12440,train
12441,train
12442,val
12443,train
12444,val
12445,train
12446,train
12447,train
12448,train
12449,train
12450,train
12451,train
12452,train
12453,train
12454,train
12455,train
12456,train
12457,train
12458,val
12459,train
12460,test
12461,train
12462,train
12463,train
12464,test
12465,train
12466,train
12467,train
12468,train
12469,train
12470,train
12471,train
12472,test
12473,train
12474,train
12475,val
12476,test
12477,train
12478,train
12479,train
12480,train
12481,train
12482,test
12483,train
12484,train
12485,train
12486,test
12487,train
12488,train
12489,train
12490,train
12491,train
12492,train
12493,train
12494,val
12495,train
12496,val
12497,train
12498,train
12499,train
12500,train
12501,train
12502,train
12503,train
12504,train
12505,train
12506,train
12507,train
12508,train
12509,train
12510,val
12511,train
12512,train
12513,train
12514,val
12515,train
12516,train
12517,train
12518,train
12519,train
12520,train
12521,train
12522,train
12523,val
12524,train
12525,val
12526,train
12527,train
12528,train
12529,train
12530,test
12531,val
12532,val
12533,train
12534,train
12535,train
12536,test
12537,train
12538,train
12539,train
12540,val
12541,train
12542,train
12543,train
12544,val
12545,train
12546,train
12547,train
12548,train
12549,train
12550,train
12551,train
12552,train
12553,train
12554,train
12555,train
12556,train
12557,val
12558,train
12559,train
12560,train
12561,train
12562,train
12563,train
12564,val
12565,train
12566,train
12567,train
12568,train
12569,train
12570,train
12571,val
12572,train
12573,test
12574,train
12575,train
12576,train
12577,train
12578,train
12579,val
12580,test
12581,train
12582,train
12583,train
12584,train
12585,train
12586,train
12587,test
12588,train
12589,train
12590,train
12591,train
12592,train
12593,train
12594,train
12595,train
12596,val
12597,train
12598,val
12599,train
12600,train
12601,train
12602,train
12603,train
12604,train
12605,train
12606,train
12607,train
12608,train
12609,train
12610,train
12611,val
12612,test
12613,train
12614,train
12615,train
12616,train
12617,test
12618,train
12619,train
12620,train
12621,train
12622,test
12623,train
12624,test
12625,train
12626,train
12627,val
12628,train
12629,test
12630,train
12631,train
12632,train
12633,test
12634,val
12635,train
12636,train
12637,train
12638,train
12639,train
12640,train
12641,test
12642,train
12643,train
12644,train
12645,train
12646,val
12647,train
12648,train
12649,train
12650,train
12651,test
12652,train
12653,train
12654,train
12655,train
12656,train
12657,train
12658,train
12659,train
12660,val
12661,train
12662,train
12663,train
12664,train
12665,train
12666,train
12667,val
12668,train
12669,train
12670,train
12671,test
12672,train
12673,train
12674,train
12675,train
12676,train
12677,train
12678,test
12679,train
12680,train
12681,train
12682,train
12683,test
12684,train
12685,val
12686,val
12687,train
12688,train
12689,train
12690,val
12691,val
12692,train
12693,train
12694,train
12695,test
12696,train
12697,train
12698,train
12699,train
12700,train
12701,val
12702,train
12703,val
12704,train
12705,train
12706,train
12707,train
12708,train
12709,train
12710,train
12711,train
12712,train
12713,train
12714,test
12715,val
12716,train
12717,val
12718,test
12719,train
12720,train
12721,train
12722,train
12723,train
12724,train
12725,train
12726,train
12727,train
12728,train
12729,train
12730,train
12731,train
12732,train
12733,train
12734,train
12735,test
12736,train
12737,train
12738,train
12739,val
12740,train
12741,val
12742,train
12743,train
12744,train
12745,val
12746,train
12747,train
12748,train
12749,train
12750,val
12751,train
12752,train
12753,train
12754,train
12755,test
12756,train
12757,val
12758,train
12759,train
12760,train
12761,test
12762,train
12763,train
12764,train
12765,train
12766,train
12767,train
12768,train
12769,train
12770,val
12771,train
12772,train
12773,train
12774,train
12775,train
12776,train
12777,train
12778,train
12779,test
12780,train
12781,train
12782,test
12783,train
12784,train
12785,train
12786,train
12787,train
12788,train
12789,train
12790,train
12791,train
12792,train
12793,val
12794,train
12795,train
12796,train
12797,train
12798,train
12799,train
12800,test
12801,train
12802,train
12803,train
12804,train
12805,train
12806,train
12807,train
12808,train
12809,test
12810,train
12811,train
12812,train
12813,train
12814,train
12815,train
12816,train
12817,train
12818,test
12819,train
12820,train
12821,train
12822,train
12823,train
12824,val
12825,train
12826,train
12827,train
12828,train
12829,test
12830,train
12831,train
12832,train
12833,train
12834,train
12835,train
12836,train
12837,train
12838,train
12839,test
12840,train
12841,train
12842,train
12843,test
12844,train
12845,train
12846,test
12847,train
12848,val
12849,train
12850,train
12851,train
12852,train
12853,train
12854,train
12855,train
12856,train
12857,train
12858,test
12859,train
12860,train
12861,test
12862,train
12863,val
12864,train
12865,train
12866,train
12867,train
12868,train
12869,test
12870,train
12871,test
12872,train
12873,train
12874,val
12875,test
12876,train
12877,train
12878,val
12879,test
12880,train
12881,train
12882,test
12883,test
12884,train
12885,train
12886,val
12887,train
12888,train
12889,train
12890,train
12891,train
12892,train
12893,train
12894,train
12895,train
12896,train
12897,train
12898,test
12899,train
12900,val
12901,test
12902,train
12903,train
12904,train
12905,train
12906,train
12907,train
12908,train
12909,train
12910,train
12911,train
12912,train
12913,val
12914,test
12915,train
12916,train
12917,train
12918,train
12919,train
12920,val
12921,train
12922,train
12923,val
12924,train
12925,train
12926,train
12927,train
12928,train
12929,train
12930,train
12931,train
12932,train
12933,train
12934,train
12935,test
12936,train
12937,val
12938,train
12939,train
12940,train
12941,train
12942,val
12943,train
12944,train
12945,train
12946,train
12947,train
12948,train
12949,train
12950,train
12951,train
12952,train
12953,train
12954,train
12955,train
12956,train
12957,train
12958,train
12959,test
12960,train
12961,train
12962,train
12963,train
12964,train
12965,train
12966,test
12967,train
12968,train
12969,train
12970,train
12971,train
12972,train
12973,train
12974,train
12975,train
12976,train
12977,train
12978,train
12979,train
12980,test
12981,train
12982,train
12983,train
12984,train
12985,val
12986,train
12987,train
12988,train
12989,train
12990,train
12991,train
12992,train
12993,train
12994,train
12995,val
12996,test
12997,train
12998,train
12999,train
13000,train
13001,train
13002,train
13003,train
13004,train
13005,train
13006,train
13007,test
13008,train
13009,train
13010,train
13011,train
13012,train
13013,test
13014,train
13015,val
13016,train
13017,train
13018,train
13019,train
13020,test
13021,train
13022,train
13023,train
13024,train
13025,val
13026,val
13027,test
13028,train
13029,train
13030,train
13031,train
13032,val
13033,train
13034,test
13035,train
13036,train
13037,train
13038,train
13039,train
13040,train
13041,val
13042,train
13043,train
13044,train
13045,train
13046,train
13047,train
13048,train
13049,train
13050,val
13051,train
13052,train
13053,val
13054,train
13055,train
13056,train
13057,train
13058,train
13059,train
13060,train
13061,train
13062,train
13063,train
13064,train
13065,train
13066,train
13067,train
13068,test
13069,train
13070,val
13071,train
13072,train
13073,train
13074,train
13075,train
13076,val
13077,train
13078,val
13079,val
13080,val
13081,train
13082,train
13083,train
13084,test
13085,train
13086,train
13087,test
13088,val
13089,train
13090,train
13091,train
13092,train
13093,train
13094,train
13095,train
13096,train
13097,test
13098,train
13099,train
13100,train
13101,train
13102,train
13103,train
13104,train
13105,test
13106,train
13107,train
13108,train
13109,test
13110,train
13111,train
13112,train
13113,val
13114,test
13115,train
13116,train
13117,train
13118,train
13119,train
13120,train
13121,train
13122,train
13123,train
13124,train
13125,val
13126,train
13127,train
13128,val
13129,test
13130,train
13131,train
13132,train
13133,train
13134,train
13135,train
13136,train
13137,train
13138,train
13139,val
13140,train
13141,train
13142,train
13143,train
13144,train
13145,val
13146,test
13147,train
13148,train
13149,train
13150,train
13151,test
13152,val
13153,train
13154,train
13155,train
13156,train
13157,val
13158,train
13159,train
13160,train
13161,test
13162,train
13163,train
13164,train
13165,val
13166,train
13167,test
13168,train
13169,train
13170,train
13171,train
13172,train
13173,test
13174,train
13175,train
13176,val
13177,train
13178,test
13179,train
